identifier,pols_balance
JGzRrdBgmAlLZWSNyK0PkqpnZwj7oD,2236.550138
PJ548MpQrNX0JjSznB0eDl6GzbaRqn,3007.472
qAbzgR82wre9zlSnldL1OaZEkpyW53,1482.643212
PX5n3wv6qlrxjYSz6O9Zp2M7VWygda,100
4EYmXOMvlzW07qSnGOxdyZp7JD6Ne8,3.07168933
7vwVn1Q64YO0BmSAXqL3BRAjl8maMD,1000
G4oe5E2qnAO9VQSZpZ0XrYplam6V3k,537.1654
q28ZBQl1AnWx64SX5P0M4pozDegOJb,696.6113047
akEJwN1dWeYLRXSlKn928Dy3zBvP7K,137.9526809
ogb2YrQ6pJAxlmS7b3LqN8B3eavOml,128.1969519
m7DnNKabZAO9vBSDQy98Myz6J53vWg,3000.773336
abnJ8mVyM3G0XNSgEXxw5ZR1eDNW7Y,840.3696685
J4bYGKnwlev0K7SJbr0MkVz1ypR3Ea,8
2W6DpjGJOPvxdeSA3zL4mQoyVZzgXK,11.17068811
kQyVE67NM4n9bPSqaWLeGOW1qX2gYd,3108.850355
MGElwpKZqWk9QvSBDpxy54aoBgbNY2,11.17068811
QRlYJBjvXAK9DySNqjx7VZdmrbqn35,250
d3a4PpOMYJm0N6S8qP0D2X5jK8r7kZ,292.1245477
k3zZjrl5O7Dx3nSkMl9NnoE1Ye6VbW,3508.079473
n31vZykGbrVLWDS6Nq0ojmzlWO42pJ,11.17068811
JwBXD1av6Ed0gASM5dxANnY2bmOrz7,250
5WzXM3nZAgyxpoSZp59er1OGQ2bVd7,102.3150789
RyXqevdko4N9nySzXl0pP5JA6wVnaj,3031.901565
ElVo5r3QYAdxrJSDGoxZNyJDBvO2mj,14.27437309
YqVAE17ReWB0GZSkzALMNrKOlj6ZyQ,3067.434957
bnMvkYNQ1Elx4rSDZ20q6y2mDrJGVW,1392.891777
jMv8OQ3kny40qZSX5O9Em2AepGVYbD,339.0243948
lnQGwmg5q860PlSoQ30BvjEebzoRZr,79.89062111
aMAq4mz5XQNxaqS7wZx1vPRnbD3EOW,11.17068811
qpzWQ1EX37Z9k5S6NOLPJyabVDAvM5,21.86384685
QvbPdjMEgKyxwVSvrm9OV381GRzBoq,11.17068811
RZPJGME2rVw9eESkVY9BzvXn5N3dab,34.1902868
ylVvMQDzk53xEOSlrg0roweA7J8E1G,3000.476398
ZGyKMre28boL1gSO3W9YWdXJR4j3kE,150.8362568
n2qB54ba7DR0A5SJab0k8ZvJ6lAeow,251
G6JEOgajVz79MVSJPWx2RXo8yYwM4A,254.98
ln8kwomKj3V98PSjZN9PezE7Q6DMWd,3134.670474
D2QPOjzmeyRLY3S1Ag94GXZE57wbnY,3072.503203
jvnOaZbWJ2705GSY7oxg4yAdXRQYwP,306.670424
GwbdPR2mnDO9m2SYkjxrA35oeBE8gN,81.63759982
RgWZDmGBOj1L2pSj4g95PElQw2paAN,7794.813629
jB4nO3YklpELyRSPez0XNZz8w57M1q,279.6877958
VA7ngYQ2WpKxORSNJJ9y54PaOj1ZGb,11.17068811
Rvg1Be2r6GaLoOSopaLYKdp4nwmlA7,3003.630255
JGzRrdBgmAlLZWSNwK0PkqpnZwj7oD,11.17068811
PJ548MpQrNX0JjSzdB0eDl6GzbaRqn,152.2153806
qAbzgR82wre9zlSnrdL1OaZEkpyW53,3033.139734
PX5n3wv6qlrxjYSzKO9Zp2M7VWygda,3286.776995
4EYmXOMvlzW07qSndOxdyZp7JD6Ne8,3046.203782
7vwVn1Q64YO0BmSA6qL3BRAjl8maMD,150.4886743
G4oe5E2qnAO9VQSZnZ0XrYplam6V3k,11.17068811
q28ZBQl1AnWx64SXNP0M4pozDegOJb,90.89986
akEJwN1dWeYLRXSlan928Dy3zBvP7K,3100
ogb2YrQ6pJAxlmS7r3LqN8B3eavOml,564.2551672
m7DnNKabZAO9vBSDXy98Myz6J53vWg,103.030668
abnJ8mVyM3G0XNSgmXxw5ZR1eDNW7Y,8
J4bYGKnwlev0K7SJPr0MkVz1ypR3Ea,610.4759599
2W6DpjGJOPvxdeSAMzL4mQoyVZzgXK,710.798351
kQyVE67NM4n9bPSqdWLeGOW1qX2gYd,2615.893013
MGElwpKZqWk9QvSBZpxy54aoBgbNY2,11.17068811
QRlYJBjvXAK9DySNljx7VZdmrbqn35,50
d3a4PpOMYJm0N6S8KP0D2X5jK8r7kZ,4000.081814
k3zZjrl5O7Dx3nSkdl9NnoE1Ye6VbW,251.363
n31vZykGbrVLWDS6Pq0ojmzlWO42pJ,3.364536276
JwBXD1av6Ed0gASMpdxANnY2bmOrz7,1679.679657
5WzXM3nZAgyxpoSZY59er1OGQ2bVd7,0.132780467
RyXqevdko4N9nySzAl0pP5JA6wVnaj,3005
ElVo5r3QYAdxrJSDroxZNyJDBvO2mj,8.042992312
YqVAE17ReWB0GZSkJALMNrKOlj6ZyQ,2
bnMvkYNQ1Elx4rSDX20q6y2mDrJGVW,197.0315462
jMv8OQ3kny40qZSXnO9Em2AepGVYbD,544.0483586
lnQGwmg5q860PlSoY30BvjEebzoRZr,62.07483663
aMAq4mz5XQNxaqS7KZx1vPRnbD3EOW,106.5652424
qpzWQ1EX37Z9k5S6POLPJyabVDAvM5,54.2839911
QvbPdjMEgKyxwVSvnm9OV381GRzBoq,297.6679786
RZPJGME2rVw9eESkXY9BzvXn5N3dab,92.30304266
ylVvMQDzk53xEOSl2g0roweA7J8E1G,272.3568604
ZGyKMre28boL1gSOQW9YWdXJR4j3kE,3037.780773
n2qB54ba7DR0A5SJBb0k8ZvJ6lAeow,72.55510735
G6JEOgajVz79MVSJOWx2RXo8yYwM4A,10.108
ln8kwomKj3V98PSjyN9PezE7Q6DMWd,86.01402255
D2QPOjzmeyRLY3S1ag94GXZE57wbnY,112898.7534
jvnOaZbWJ2705GSYAoxg4yAdXRQYwP,1300.181325
GwbdPR2mnDO9m2SYajxrA35oeBE8gN,121.1770889
RgWZDmGBOj1L2pSjJg95PElQw2paAN,251.6600946
aMAq4mz5XQNxaqS7mwx1vPRnbD3EOW,1500
qpzWQ1EX37Z9k5S6qPLPJyabVDAvM5,53.19569275
QvbPdjMEgKyxwVSv449OV381GRzBoq,261.6666667
RZPJGME2rVw9eESkBe9BzvXn5N3dab,250.00066
ylVvMQDzk53xEOSlWv0roweA7J8E1G,391.746285
ZGyKMre28boL1gSOPA9YWdXJR4j3kE,10.36444519
n2qB54ba7DR0A5SJq40k8ZvJ6lAeow,56.15423829
G6JEOgajVz79MVSJ6ax2RXo8yYwM4A,2136.41636
ln8kwomKj3V98PSjlG9PezE7Q6DMWd,1361.165373
D2QPOjzmeyRLY3S1z194GXZE57wbnY,101.0610073
jvnOaZbWJ2705GSY5pxg4yAdXRQYwP,253.9659836
GwbdPR2mnDO9m2SYynxrA35oeBE8gN,253.9615655
RgWZDmGBOj1L2pSjJy95PElQw2paAN,116.8015792
jB4nO3YklpELyRSPvQ0XNZz8w57M1q,50.83010433
VA7ngYQ2WpKxORSNbo9y54PaOj1ZGb,10
Rvg1Be2r6GaLoOSoalLYKdp4nwmlA7,290.5045383
JGzRrdBgmAlLZWSNb80PkqpnZwj7oD,3007
PJ548MpQrNX0JjSzpv0eDl6GzbaRqn,13.02
qAbzgR82wre9zlSnMaL1OaZEkpyW53,94.32
PX5n3wv6qlrxjYSzng9Zp2M7VWygda,3000.718301
4EYmXOMvlzW07qSnJWxdyZp7JD6Ne8,0.000084354
7vwVn1Q64YO0BmSAlzL3BRAjl8maMD,250
G4oe5E2qnAO9VQSZar0XrYplam6V3k,3010
q28ZBQl1AnWx64SXzr0M4pozDegOJb,50
akEJwN1dWeYLRXSl4Q928Dy3zBvP7K,3033.203303
ogb2YrQ6pJAxlmS7k6LqN8B3eavOml,134.6437872
m7DnNKabZAO9vBSDJa98Myz6J53vWg,6245.749793
abnJ8mVyM3G0XNSg8vxw5ZR1eDNW7Y,0.0009
J4bYGKnwlev0K7SJQ20MkVz1ypR3Ea,0.143259673
2W6DpjGJOPvxdeSANEL4mQoyVZzgXK,251
kQyVE67NM4n9bPSqGvLeGOW1qX2gYd,3385.145776
MGElwpKZqWk9QvSB6Xxy54aoBgbNY2,3102.776636
QRlYJBjvXAK9DySNwOx7VZdmrbqn35,4
d3a4PpOMYJm0N6S8360D2X5jK8r7kZ,1000
k3zZjrl5O7Dx3nSkeZ9NnoE1Ye6VbW,252.648449
n31vZykGbrVLWDS6pZ0ojmzlWO42pJ,250.451715
JwBXD1av6Ed0gASMBExANnY2bmOrz7,11.17068811
5WzXM3nZAgyxpoSZr69er1OGQ2bVd7,10
RyXqevdko4N9nySzkm0pP5JA6wVnaj,881.7862812
ElVo5r3QYAdxrJSDjbxZNyJDBvO2mj,166.17
YqVAE17ReWB0GZSkyGLMNrKOlj6ZyQ,130.68
bnMvkYNQ1Elx4rSDmo0q6y2mDrJGVW,240.7289707
jMv8OQ3kny40qZSXq29Em2AepGVYbD,11.17068811
lnQGwmg5q860PlSovR0BvjEebzoRZr,65.85
aMAq4mz5XQNxaqS7Jwx1vPRnbD3EOW,8.9
qpzWQ1EX37Z9k5S6ePLPJyabVDAvM5,541.2191824
QvbPdjMEgKyxwVSvg49OV381GRzBoq,439.4041477
RZPJGME2rVw9eESkee9BzvXn5N3dab,292.64468
ylVvMQDzk53xEOSljv0roweA7J8E1G,4360.108085
ZGyKMre28boL1gSOgA9YWdXJR4j3kE,11.17068811
n2qB54ba7DR0A5SJ140k8ZvJ6lAeow,8
ln8kwomKj3V98PSjPG9PezE7Q6DMWd,91.36250514
D2QPOjzmeyRLY3S1V194GXZE57wbnY,3038.521968
jvnOaZbWJ2705GSYZpxg4yAdXRQYwP,11.17068811
GwbdPR2mnDO9m2SYvnxrA35oeBE8gN,203.2207866
RgWZDmGBOj1L2pSjry95PElQw2paAN,11.17068811
jB4nO3YklpELyRSPaQ0XNZz8w57M1q,3013.861351
VA7ngYQ2WpKxORSNEo9y54PaOj1ZGb,14.01821778
Rvg1Be2r6GaLoOSoQlLYKdp4nwmlA7,1990.504175
JGzRrdBgmAlLZWSNK80PkqpnZwj7oD,600
qAbzgR82wre9zlSn4aL1OaZEkpyW53,8.827927723
PX5n3wv6qlrxjYSzDg9Zp2M7VWygda,0.653452991
4EYmXOMvlzW07qSnjWxdyZp7JD6Ne8,4000
7vwVn1Q64YO0BmSAVzL3BRAjl8maMD,560.4276854
G4oe5E2qnAO9VQSZdr0XrYplam6V3k,8
q28ZBQl1AnWx64SXdr0M4pozDegOJb,150.4204748
akEJwN1dWeYLRXSl2Q928Dy3zBvP7K,400.004496
ogb2YrQ6pJAxlmS7a6LqN8B3eavOml,16.54989255
m7DnNKabZAO9vBSDNa98Myz6J53vWg,12.38692017
abnJ8mVyM3G0XNSg7vxw5ZR1eDNW7Y,0.000000032
J4bYGKnwlev0K7SJg20MkVz1ypR3Ea,0.006973631
2W6DpjGJOPvxdeSAwEL4mQoyVZzgXK,51.36893952
kQyVE67NM4n9bPSqRvLeGOW1qX2gYd,35.21789196
MGElwpKZqWk9QvSBGXxy54aoBgbNY2,1950.028792
QRlYJBjvXAK9DySNROx7VZdmrbqn35,0.000000001
d3a4PpOMYJm0N6S8n60D2X5jK8r7kZ,0.005248965
k3zZjrl5O7Dx3nSkoZ9NnoE1Ye6VbW,30
n31vZykGbrVLWDS6EZ0ojmzlWO42pJ,3030.099691
JwBXD1av6Ed0gASMjExANnY2bmOrz7,3000
5WzXM3nZAgyxpoSZl69er1OGQ2bVd7,183.3409078
RyXqevdko4N9nySzQm0pP5JA6wVnaj,250.2713896
ElVo5r3QYAdxrJSDabxZNyJDBvO2mj,312.1634076
YqVAE17ReWB0GZSk3GLMNrKOlj6ZyQ,3135.865515
bnMvkYNQ1Elx4rSDOo0q6y2mDrJGVW,287.5557359
jMv8OQ3kny40qZSXK29Em2AepGVYbD,163.2112903
lnQGwmg5q860PlSoJR0BvjEebzoRZr,3001.584705
aMAq4mz5XQNxaqS76wx1vPRnbD3EOW,4.318293465
qpzWQ1EX37Z9k5S6KPLPJyabVDAvM5,250.5437964
QvbPdjMEgKyxwVSvR49OV381GRzBoq,28.85140715
RZPJGME2rVw9eESkje9BzvXn5N3dab,2001
ylVvMQDzk53xEOSlvv0roweA7J8E1G,1550.378013
ZGyKMre28boL1gSO8A9YWdXJR4j3kE,252.3716
n2qB54ba7DR0A5SJO40k8ZvJ6lAeow,7003.201602
G6JEOgajVz79MVSJ5ax2RXo8yYwM4A,1000
ln8kwomKj3V98PSjzG9PezE7Q6DMWd,73.85946179
D2QPOjzmeyRLY3S1l194GXZE57wbnY,41.19104287
jvnOaZbWJ2705GSYvpxg4yAdXRQYwP,688.0108652
GwbdPR2mnDO9m2SY6nxrA35oeBE8gN,689.7349
RgWZDmGBOj1L2pSjAy95PElQw2paAN,3702.262033
aMAq4mz5XQNxaqS76Bx1vPRnbD3EOW,20.47026699
qpzWQ1EX37Z9k5S6KALPJyabVDAvM5,11.17068811
QvbPdjMEgKyxwVSvRd9OV381GRzBoq,44.84586712
RZPJGME2rVw9eESkjN9BzvXn5N3dab,766.8026675
ylVvMQDzk53xEOSlvq0roweA7J8E1G,8
ZGyKMre28boL1gSO8R9YWdXJR4j3kE,414.7777359
n2qB54ba7DR0A5SJOZ0k8ZvJ6lAeow,3161.942134
G6JEOgajVz79MVSJ5ox2RXo8yYwM4A,11.17068811
ln8kwomKj3V98PSjzB9PezE7Q6DMWd,3000
D2QPOjzmeyRLY3S1lp94GXZE57wbnY,1140.186264
jvnOaZbWJ2705GSYvnxg4yAdXRQYwP,42.6351083
GwbdPR2mnDO9m2SY6WxrA35oeBE8gN,20
RgWZDmGBOj1L2pSjA795PElQw2paAN,120
jB4nO3YklpELyRSPK20XNZz8w57M1q,60
VA7ngYQ2WpKxORSNKw9y54PaOj1ZGb,3037.911661
Rvg1Be2r6GaLoOSo4VLYKdp4nwmlA7,3010
JGzRrdBgmAlLZWSN4l0PkqpnZwj7oD,150.6441
PJ548MpQrNX0JjSzBX0eDl6GzbaRqn,287.3845448
qAbzgR82wre9zlSnQpL1OaZEkpyW53,3003.992832
PX5n3wv6qlrxjYSzey9Zp2M7VWygda,67.70182933
4EYmXOMvlzW07qSnmAxdyZp7JD6Ne8,3117
7vwVn1Q64YO0BmSAaZL3BRAjl8maMD,100
G4oe5E2qnAO9VQSZoR0XrYplam6V3k,27
q28ZBQl1AnWx64SXmV0M4pozDegOJb,200
akEJwN1dWeYLRXSlwB928Dy3zBvP7K,3265.337571
ogb2YrQ6pJAxlmS78WLqN8B3eavOml,6.458650403
m7DnNKabZAO9vBSDVd98Myz6J53vWg,300.9859646
abnJ8mVyM3G0XNSgy3xw5ZR1eDNW7Y,0.000000024
J4bYGKnwlev0K7SJ410MkVz1ypR3Ea,84.64277281
2W6DpjGJOPvxdeSAZ7L4mQoyVZzgXK,2
kQyVE67NM4n9bPSqB3LeGOW1qX2gYd,250
MGElwpKZqWk9QvSBdDxy54aoBgbNY2,3030
QRlYJBjvXAK9DySN7lx7VZdmrbqn35,3764.940993
d3a4PpOMYJm0N6S8G30D2X5jK8r7kZ,3037.866136
k3zZjrl5O7Dx3nSk7o9NnoE1Ye6VbW,8
n31vZykGbrVLWDS62a0ojmzlWO42pJ,11.17068811
JwBXD1av6Ed0gASMPPxANnY2bmOrz7,422.471217
5WzXM3nZAgyxpoSZV19er1OGQ2bVd7,11.17068811
RyXqevdko4N9nySzZR0pP5JA6wVnaj,33.65907536
ElVo5r3QYAdxrJSDnqxZNyJDBvO2mj,1458.922025
YqVAE17ReWB0GZSkYkLMNrKOlj6ZyQ,80
bnMvkYNQ1Elx4rSDYG0q6y2mDrJGVW,353.778685
jMv8OQ3kny40qZSXYB9Em2AepGVYbD,250
lnQGwmg5q860PlSoeE0BvjEebzoRZr,11.17068811
aMAq4mz5XQNxaqS7rBx1vPRnbD3EOW,100
qpzWQ1EX37Z9k5S6RALPJyabVDAvM5,127.0045739
QvbPdjMEgKyxwVSvWd9OV381GRzBoq,3000
RZPJGME2rVw9eESkON9BzvXn5N3dab,10000.00008
ylVvMQDzk53xEOSlQq0roweA7J8E1G,8
ZGyKMre28boL1gSOAR9YWdXJR4j3kE,500.4772531
n2qB54ba7DR0A5SJRZ0k8ZvJ6lAeow,151.8013105
G6JEOgajVz79MVSJMox2RXo8yYwM4A,902.8587405
ln8kwomKj3V98PSjYB9PezE7Q6DMWd,7327.703704
D2QPOjzmeyRLY3S1Yp94GXZE57wbnY,277.999932
jvnOaZbWJ2705GSY4nxg4yAdXRQYwP,16.47040287
GwbdPR2mnDO9m2SY4WxrA35oeBE8gN,0.14092946
RgWZDmGBOj1L2pSjN795PElQw2paAN,3000.832887
jB4nO3YklpELyRSPZ20XNZz8w57M1q,50
VA7ngYQ2WpKxORSNkw9y54PaOj1ZGb,11.17068811
Rvg1Be2r6GaLoOSoRVLYKdp4nwmlA7,995.1531
JGzRrdBgmAlLZWSNvl0PkqpnZwj7oD,1003.220937
PJ548MpQrNX0JjSzqX0eDl6GzbaRqn,3952.272407
qAbzgR82wre9zlSndpL1OaZEkpyW53,446.3151495
PX5n3wv6qlrxjYSzAy9Zp2M7VWygda,70.73070242
4EYmXOMvlzW07qSn2AxdyZp7JD6Ne8,45.250332
7vwVn1Q64YO0BmSAYZL3BRAjl8maMD,544.7340089
G4oe5E2qnAO9VQSZXR0XrYplam6V3k,96.80305
q28ZBQl1AnWx64SXAV0M4pozDegOJb,95.40090613
akEJwN1dWeYLRXSlMB928Dy3zBvP7K,100
ogb2YrQ6pJAxlmS71WLqN8B3eavOml,1431.459819
m7DnNKabZAO9vBSDAd98Myz6J53vWg,342.8786106
abnJ8mVyM3G0XNSg43xw5ZR1eDNW7Y,30
J4bYGKnwlev0K7SJy10MkVz1ypR3Ea,13.4571768
2W6DpjGJOPvxdeSAB7L4mQoyVZzgXK,3016.6
kQyVE67NM4n9bPSqo3LeGOW1qX2gYd,11.17068811
MGElwpKZqWk9QvSBzDxy54aoBgbNY2,17.33099605
QRlYJBjvXAK9DySNolx7VZdmrbqn35,201.999892
d3a4PpOMYJm0N6S8130D2X5jK8r7kZ,42.58209188
k3zZjrl5O7Dx3nSk8o9NnoE1Ye6VbW,251
n31vZykGbrVLWDS6Xa0ojmzlWO42pJ,8
JwBXD1av6Ed0gASMoPxANnY2bmOrz7,10.63789922
5WzXM3nZAgyxpoSZ119er1OGQ2bVd7,279.4053023
RyXqevdko4N9nySzwR0pP5JA6wVnaj,22.34137622
ElVo5r3QYAdxrJSD4qxZNyJDBvO2mj,775.6524706
YqVAE17ReWB0GZSkBkLMNrKOlj6ZyQ,1588.006052
bnMvkYNQ1Elx4rSDRG0q6y2mDrJGVW,3001
jMv8OQ3kny40qZSXkB9Em2AepGVYbD,22.7031
lnQGwmg5q860PlSoKE0BvjEebzoRZr,112.6981471
aMAq4mz5XQNxaqS7DBx1vPRnbD3EOW,731.1318732
qpzWQ1EX37Z9k5S6kALPJyabVDAvM5,3000
QvbPdjMEgKyxwVSvld9OV381GRzBoq,250.1
RZPJGME2rVw9eESkWN9BzvXn5N3dab,129996.9187
ylVvMQDzk53xEOSlZq0roweA7J8E1G,6083.447516
ZGyKMre28boL1gSO1R9YWdXJR4j3kE,50
n2qB54ba7DR0A5SJ4Z0k8ZvJ6lAeow,6000
G6JEOgajVz79MVSJEox2RXo8yYwM4A,0.00242426
ln8kwomKj3V98PSjWB9PezE7Q6DMWd,0.366087965
D2QPOjzmeyRLY3S1Xp94GXZE57wbnY,0.00007622
jvnOaZbWJ2705GSYanxg4yAdXRQYwP,9.081918621
GwbdPR2mnDO9m2SYmWxrA35oeBE8gN,10711.46227
RgWZDmGBOj1L2pSje795PElQw2paAN,260
aMAq4mz5XQNxaqS7DNx1vPRnbD3EOW,1.787758818
qpzWQ1EX37Z9k5S6kWLPJyabVDAvM5,1035.645618
QvbPdjMEgKyxwVSvlb9OV381GRzBoq,69.09550139
RZPJGME2rVw9eESkWM9BzvXn5N3dab,444.6503298
ylVvMQDzk53xEOSlZ50roweA7J8E1G,116.2048761
ZGyKMre28boL1gSO1l9YWdXJR4j3kE,8
n2qB54ba7DR0A5SJ470k8ZvJ6lAeow,3150.577516
G6JEOgajVz79MVSJEVx2RXo8yYwM4A,1328.084072
ln8kwomKj3V98PSjW59PezE7Q6DMWd,2001.438084
D2QPOjzmeyRLY3S1XB94GXZE57wbnY,1.081490526
jvnOaZbWJ2705GSYaBxg4yAdXRQYwP,1500
GwbdPR2mnDO9m2SYmAxrA35oeBE8gN,85.38863603
RgWZDmGBOj1L2pSje895PElQw2paAN,101.1903952
jB4nO3YklpELyRSPW50XNZz8w57M1q,13973.11
VA7ngYQ2WpKxORSNQ59y54PaOj1ZGb,709.71
Rvg1Be2r6GaLoOSoEyLYKdp4nwmlA7,700
JGzRrdBgmAlLZWSNPD0PkqpnZwj7oD,0.000000009
PJ548MpQrNX0JjSzgP0eDl6GzbaRqn,170.8671086
qAbzgR82wre9zlSnJlL1OaZEkpyW53,30
PX5n3wv6qlrxjYSzGK9Zp2M7VWygda,0.427836392
4EYmXOMvlzW07qSnOJxdyZp7JD6Ne8,251.1407583
7vwVn1Q64YO0BmSA1VL3BRAjl8maMD,11.17068811
G4oe5E2qnAO9VQSZ4o0XrYplam6V3k,68.3849
q28ZBQl1AnWx64SXZA0M4pozDegOJb,500.3287188
akEJwN1dWeYLRXSlkV928Dy3zBvP7K,2353.107197
ogb2YrQ6pJAxlmS7eeLqN8B3eavOml,232.0998428
m7DnNKabZAO9vBSDrz98Myz6J53vWg,600
abnJ8mVyM3G0XNSgQgxw5ZR1eDNW7Y,80.7478106
J4bYGKnwlev0K7SJap0MkVz1ypR3Ea,11.17068811
2W6DpjGJOPvxdeSARdL4mQoyVZzgXK,81.96765484
kQyVE67NM4n9bPSqrVLeGOW1qX2gYd,7137.170367
MGElwpKZqWk9QvSBmyxy54aoBgbNY2,3000
QRlYJBjvXAK9DySN1Ex7VZdmrbqn35,267.7494082
d3a4PpOMYJm0N6S8DE0D2X5jK8r7kZ,993.9179189
k3zZjrl5O7Dx3nSkBN9NnoE1Ye6VbW,1008.999404
n31vZykGbrVLWDS6M80ojmzlWO42pJ,271.1769
JwBXD1av6Ed0gASM6AxANnY2bmOrz7,730
5WzXM3nZAgyxpoSZv89er1OGQ2bVd7,2
RyXqevdko4N9nySzR70pP5JA6wVnaj,3
ElVo5r3QYAdxrJSDvpxZNyJDBvO2mj,21.16
YqVAE17ReWB0GZSkm4LMNrKOlj6ZyQ,527.2061387
bnMvkYNQ1Elx4rSDVl0q6y2mDrJGVW,43.3711495
jMv8OQ3kny40qZSX1p9Em2AepGVYbD,298.1466948
lnQGwmg5q860PlSoXp0BvjEebzoRZr,451.3022164
aMAq4mz5XQNxaqS7RNx1vPRnbD3EOW,10
qpzWQ1EX37Z9k5S6MWLPJyabVDAvM5,101.8146384
QvbPdjMEgKyxwVSvQb9OV381GRzBoq,10.355
RZPJGME2rVw9eESk4M9BzvXn5N3dab,76.3
ylVvMQDzk53xEOSla50roweA7J8E1G,80.84
ZGyKMre28boL1gSOwl9YWdXJR4j3kE,3685.040889
n2qB54ba7DR0A5SJE70k8ZvJ6lAeow,3005.584165
G6JEOgajVz79MVSJaVx2RXo8yYwM4A,11.17068811
ln8kwomKj3V98PSj159PezE7Q6DMWd,1000
D2QPOjzmeyRLY3S1PB94GXZE57wbnY,1000.103339
jvnOaZbWJ2705GSYJBxg4yAdXRQYwP,700.6
GwbdPR2mnDO9m2SYJAxrA35oeBE8gN,255.5
RgWZDmGBOj1L2pSjW895PElQw2paAN,1514.330339
jB4nO3YklpELyRSPw50XNZz8w57M1q,63.63350743
VA7ngYQ2WpKxORSN859y54PaOj1ZGb,80
Rvg1Be2r6GaLoOSoZyLYKdp4nwmlA7,250
JGzRrdBgmAlLZWSNAD0PkqpnZwj7oD,0.003527143
PJ548MpQrNX0JjSz6P0eDl6GzbaRqn,360.3962533
qAbzgR82wre9zlSnNlL1OaZEkpyW53,1.3932
PX5n3wv6qlrxjYSzqK9Zp2M7VWygda,48.1015731
4EYmXOMvlzW07qSnzJxdyZp7JD6Ne8,27.12194463
7vwVn1Q64YO0BmSAqVL3BRAjl8maMD,427.7766316
G4oe5E2qnAO9VQSZAo0XrYplam6V3k,0.461667165
q28ZBQl1AnWx64SXvA0M4pozDegOJb,40
akEJwN1dWeYLRXSl3V928Dy3zBvP7K,0.53774432
ogb2YrQ6pJAxlmS7QeLqN8B3eavOml,1547.343652
m7DnNKabZAO9vBSDzz98Myz6J53vWg,248.2887529
abnJ8mVyM3G0XNSgGgxw5ZR1eDNW7Y,50
J4bYGKnwlev0K7SJjp0MkVz1ypR3Ea,1356.151866
2W6DpjGJOPvxdeSAadL4mQoyVZzgXK,4000
kQyVE67NM4n9bPSqOVLeGOW1qX2gYd,262.9266399
MGElwpKZqWk9QvSBayxy54aoBgbNY2,274.0729989
QRlYJBjvXAK9DySNQEx7VZdmrbqn35,3002.998761
d3a4PpOMYJm0N6S8oE0D2X5jK8r7kZ,275.2067909
k3zZjrl5O7Dx3nSkWN9NnoE1Ye6VbW,1725.304906
n31vZykGbrVLWDS6480ojmzlWO42pJ,408.7440341
JwBXD1av6Ed0gASMYAxANnY2bmOrz7,1390.423046
5WzXM3nZAgyxpoSZn89er1OGQ2bVd7,3075.990038
RyXqevdko4N9nySz570pP5JA6wVnaj,1002.801505
ElVo5r3QYAdxrJSDqpxZNyJDBvO2mj,0.000081602
YqVAE17ReWB0GZSkr4LMNrKOlj6ZyQ,1.831433118
bnMvkYNQ1Elx4rSDAl0q6y2mDrJGVW,117.3301899
jMv8OQ3kny40qZSXvp9Em2AepGVYbD,43.57700899
lnQGwmg5q860PlSozp0BvjEebzoRZr,82.08249988
aMAq4mz5XQNxaqS74Nx1vPRnbD3EOW,250.1012
qpzWQ1EX37Z9k5S6YWLPJyabVDAvM5,3000
QvbPdjMEgKyxwVSvEb9OV381GRzBoq,1297.7118
RZPJGME2rVw9eESkpM9BzvXn5N3dab,18
ylVvMQDzk53xEOSlp50roweA7J8E1G,500
ZGyKMre28boL1gSOyl9YWdXJR4j3kE,339.661236
n2qB54ba7DR0A5SJW70k8ZvJ6lAeow,1390.818785
G6JEOgajVz79MVSJwVx2RXo8yYwM4A,3.175211898
ln8kwomKj3V98PSjG59PezE7Q6DMWd,11.17068811
D2QPOjzmeyRLY3S1OB94GXZE57wbnY,3053.087566
jvnOaZbWJ2705GSY2Bxg4yAdXRQYwP,0.3494378
GwbdPR2mnDO9m2SY1AxrA35oeBE8gN,252
RgWZDmGBOj1L2pSjp895PElQw2paAN,269.574952
aMAq4mz5XQNxaqS74vx1vPRnbD3EOW,60
qpzWQ1EX37Z9k5S6YGLPJyabVDAvM5,3014.815253
QvbPdjMEgKyxwVSvE59OV381GRzBoq,419.5054687
RZPJGME2rVw9eESkpJ9BzvXn5N3dab,1547.530954
ylVvMQDzk53xEOSll60roweA7J8E1G,2081.536681
n2qB54ba7DR0A5SJJB0k8ZvJ6lAeow,3020.175554
G6JEOgajVz79MVSJJ6x2RXo8yYwM4A,7124.599776
ln8kwomKj3V98PSjjP9PezE7Q6DMWd,11.17068811
D2QPOjzmeyRLY3S11l94GXZE57wbnY,225.3034805
jvnOaZbWJ2705GSYY4xg4yAdXRQYwP,180.2648444
GwbdPR2mnDO9m2SYYmxrA35oeBE8gN,3041.91
RgWZDmGBOj1L2pSjjW95PElQw2paAN,2.789899433
jB4nO3YklpELyRSPPy0XNZz8w57M1q,1362.401393
VA7ngYQ2WpKxORSNNN9y54PaOj1ZGb,0.000000003176085333
Rvg1Be2r6GaLoOSoo3LYKdp4nwmlA7,118.5567045
JGzRrdBgmAlLZWSNNM0PkqpnZwj7oD,3000
PJ548MpQrNX0JjSzzJ0eDl6GzbaRqn,347.4390142
